tf_idx,string_id,uniprot_id,name
1252,3847.I1KRE5,I1KRE5,I1KRE5_SOYBN
1253,3847.I1KRJ4,I1KRJ4,I1KRJ4_SOYBN
1254,3847.I1KRM0,I1KRM0,I1KRM0_SOYBN
1255,3847.I1KRP1,I1KRP1,I1KRP1_SOYBN
1256,3847.I1KRP3,I1KRP3,GMBRL2B
1257,3847.I1KRQ3,I1KRQ3,I1KRQ3_SOYBN
1258,3847.I1KRW0,I1KRW0,I1KRW0_SOYBN
1259,3847.I1KRW1,I1KRW1,I1KRW1_SOYBN
1260,3847.I1KS55,I1KS55,RHG4
1261,3847.I1KSF4,I1KSF4,I1KSF4_SOYBN
1262,3847.I1KSG7,I1KSG7,GSTU35
1263,3847.I1KSR1,I1KSR1,I1KSR1_SOYBN
1264,3847.I1KST1,I1KST1,I1KST1_SOYBN
1265,3847.I1KST2,I1KST2,I1KST2_SOYBN
1266,3847.I1KSY9,I1KSY9,I1KSY9_SOYBN
1267,3847.I1KSZ0,I1KSZ0,I1KSZ0_SOYBN
1268,3847.I1KTB9,I1KTB9,I1KTB9_SOYBN
1269,3847.I1KTD5,I1KTD5,I1KTD5_SOYBN
1270,3847.I1KTH1,I1KTH1,I1KTH1_SOYBN
1271,3847.I1KTK8,I1KTK8,I1KTK8_SOYBN
1272,3847.I1KTU1,I1KTU1,I1KTU1_SOYBN
1273,3847.I1KTW0,I1KTW0,GMPHR27
1274,3847.I1KTZ8,I1KTZ8,I1KTZ8_SOYBN
1275,3847.I1KU27,I1KU27,I1KU27_SOYBN
1276,3847.I1KU69,I1KU69,I1KU69_SOYBN
1277,3847.I1KU77,I1KU77,I1KU77_SOYBN
1278,3847.I1KU79,I1KU79,I1KU79_SOYBN
1279,3847.I1KU83,I1KU83,GSTU38
1280,3847.I1KUF0,I1KUF0,I1KUF0_SOYBN
1281,3847.I1KUN7,I1KUN7,I1KUN7_SOYBN
1282,3847.I1KUN9,I1KUN9,I1KUN9_SOYBN
1283,3847.I1KUR4,I1KUR4,I1KUR4_SOYBN
1284,3847.I1KUU5,I1KUU5,I1KUU5_SOYBN
1285,3847.I1KUU6,I1KUU6,I1KUU6_SOYBN
1286,3847.I1KV23,I1KV23,I1KV23_SOYBN
1287,3847.I1KV37,I1KV37,I1KV37_SOYBN
1288,3847.I1KV51,I1KV51,I1KV51_SOYBN
1289,3847.I1KV64,I1KV64,I1KV64_SOYBN
1290,3847.I1KVD7,I1KVD7,I1KVD7_SOYBN
1291,3847.I1KVL7,I1KVL7,I1KVL7_SOYBN
1292,3847.I1KVS8,I1KVS8,I1KVS8_SOYBN
1293,3847.I1KW55,I1KW55,I1KW55_SOYBN
1294,3847.I1KWF2,I1KWF2,I1KWF2_SOYBN
1295,3847.I1KWF7,I1KWF7,SOMT-2
1296,3847.I1KWG9,I1KWG9,I1KWG9_SOYBN
1297,3847.I1KWL0,I1KWL0,I1KWL0_SOYBN
1298,3847.I1KWN4,I1KWN4,I1KWN4_SOYBN
1299,3847.I1KWR2,I1KWR2,I1KWR2_SOYBN
1300,3847.I1KWY6,I1KWY6,I1KWY6_SOYBN
1301,3847.I1KX21,I1KX21,I1KX21_SOYBN
1302,3847.I1KX42,I1KX42,I1KX42_SOYBN
1303,3847.I1KX75,I1KX75,I1KX75_SOYBN
1304,3847.I1KXG2,I1KXG2,I1KXG2_SOYBN
1305,3847.I1KXJ5,I1KXJ5,I1KXJ5_SOYBN
1306,3847.I1KXQ1,I1KXQ1,I1KXQ1_SOYBN
1307,3847.I1KXQ2,I1KXQ2,I1KXQ2_SOYBN
1308,3847.I1KXW5,I1KXW5,I1KXW5_SOYBN
1309,3847.I1KXZ0,I1KXZ0,GSTF6
1310,3847.I1KXZ5,I1KXZ5,I1KXZ5_SOYBN
1311,3847.I1KY51,I1KY51,I1KY51_SOYBN
1312,3847.I1KYC2,I1KYC2,I1KYC2_SOYBN
1313,3847.I1KYM5,I1KYM5,I1KYM5_SOYBN
1314,3847.I1KYP3,I1KYP3,I1KYP3_SOYBN
1315,3847.I1KYP4,I1KYP4,I1KYP4_SOYBN
1316,3847.I1KYV5,I1KYV5,I1KYV5_SOYBN
1317,3847.I1KZ15,I1KZ15,I1KZ15_SOYBN
1318,3847.I1KZ38,I1KZ38,I1KZ38_SOYBN
1319,3847.I1KZ76,I1KZ76,I1KZ76_SOYBN
1320,3847.I1KZ77,I1KZ77,I1KZ77_SOYBN
1321,3847.I1KZA4,I1KZA4,I1KZA4_SOYBN
1322,3847.I1KZA6,I1KZA6,I1KZA6_SOYBN
1323,3847.I1KZD2,I1KZD2,I1KZD2_SOYBN
1324,3847.I1KZR0,I1KZR0,I1KZR0_SOYBN
1325,3847.I1KZS1,I1KZS1,I1KZS1_SOYBN
1326,3847.I1KZU8,I1KZU8,WRKY23
1327,3847.I1KZX5,I1KZX5,I1KZX5_SOYBN
1328,3847.I1L039,I1L039,I1L039_SOYBN
1329,3847.I1L075,I1L075,GMPHR13
1330,3847.I1L0C5,I1L0C5,I1L0C5_SOYBN
1331,3847.I1L0L6,I1L0L6,I1L0L6_SOYBN
1332,3847.I1L0P8,I1L0P8,WRKY26
1333,3847.I1L0T1,I1L0T1,I1L0T1_SOYBN
1334,3847.I1L0Z5,I1L0Z5,I1L0Z5_SOYBN
1335,3847.I1L129,I1L129,I1L129_SOYBN
1336,3847.I1L178,I1L178,I1L178_SOYBN
1337,3847.I1L196,I1L196,I1L196_SOYBN
1338,3847.I1L1G0,I1L1G0,WRKY47
1339,3847.I1L1K3,I1L1K3,I1L1K3_SOYBN
1340,3847.I1L1R9,I1L1R9,I1L1R9_SOYBN
1341,3847.I1L1S9,I1L1S9,I1L1S9_SOYBN
1342,3847.I1L248,I1L248,I1L248_SOYBN
1343,3847.I1L2A6,I1L2A6,I1L2A6_SOYBN
1344,3847.I1L2A8,I1L2A8,I1L2A8_SOYBN
1345,3847.I1L2C2,I1L2C2,I1L2C2_SOYBN
1346,3847.I1L2C7,I1L2C7,I1L2C7_SOYBN
1347,3847.I1L2E0,I1L2E0,I1L2E0_SOYBN
1348,3847.I1L2K5,I1L2K5,I1L2K5_SOYBN
1349,3847.I1L3H0,I1L3H0,I1L3H0_SOYBN
1350,3847.I1L3H1,I1L3H1,I1L3H1_SOYBN
1351,3847.I1L3H6,I1L3H6,I1L3H6_SOYBN
1352,3847.I1L3J5,I1L3J5,I1L3J5_SOYBN
1353,3847.I1L3S1,I1L3S1,I1L3S1_SOYBN
1354,3847.I1L3Y3,I1L3Y3,I1L3Y3_SOYBN
1355,3847.I1L3Z7,I1L3Z7,I1L3Z7_SOYBN
1356,3847.I1L478,I1L478,I1L478_SOYBN
1357,3847.I1L4I0,I1L4I0,I1L4I0_SOYBN
1358,3847.I1L4I4,I1L4I4,I1L4I4_SOYBN
1359,3847.I1L4K3,I1L4K3,I1L4K3_SOYBN
1360,3847.I1L4L3,I1L4L3,I1L4L3_SOYBN
1361,3847.I1L4M1,I1L4M1,I1L4M1_SOYBN
1362,3847.I1L4M5,I1L4M5,I1L4M5_SOYBN
1363,3847.I1L4Q0,I1L4Q0,I1L4Q0_SOYBN
1364,3847.I1L4R2,I1L4R2,I1L4R2_SOYBN
1365,3847.I1L4S5,I1L4S5,I1L4S5_SOYBN
1366,3847.I1L4V5,I1L4V5,I1L4V5_SOYBN
1367,3847.I1L554,I1L554,I1L554_SOYBN
1368,3847.I1L594,I1L594,I1L594_SOYBN
1369,3847.I1L5Z4,I1L5Z4,I1L5Z4_SOYBN
1370,3847.I1L603,I1L603,I1L603_SOYBN
1371,3847.I1L625,I1L625,I1L625_SOYBN
1372,3847.I1L649,I1L649,I1L649_SOYBN
1373,3847.I1L656,I1L656,I1L656_SOYBN
1374,3847.I1L6F2,I1L6F2,I1L6F2_SOYBN
1375,3847.I1L6F6,I1L6F6,I1L6F6_SOYBN
1376,3847.I1L6G3,I1L6G3,I1L6G3_SOYBN
1377,3847.I1L6G6,I1L6G6,I1L6G6_SOYBN
1378,3847.I1L6Q0,I1L6Q0,I1L6Q0_SOYBN
1379,3847.I1L6R3,I1L6R3,I1L6R3_SOYBN
1380,3847.I1L6Z1,I1L6Z1,GMS6K1A
1381,3847.I1L6Z7,I1L6Z7,I1L6Z7_SOYBN
1382,3847.I1L723,I1L723,I1L723_SOYBN
1383,3847.I1L776,I1L776,I1L776_SOYBN
1384,3847.I1L798,I1L798,I1L798_SOYBN
1385,3847.I1L7A2,I1L7A2,I1L7A2_SOYBN
1386,3847.I1L7C7,I1L7C7,I1L7C7_SOYBN
1387,3847.I1L7I1,I1L7I1,I1L7I1_SOYBN
1388,3847.I1L7I2,I1L7I2,I1L7I2_SOYBN
1389,3847.I1L7I4,I1L7I4,I1L7I4_SOYBN
1390,3847.I1L7J9,I1L7J9,I1L7J9_SOYBN
1391,3847.I1L7N2,I1L7N2,WRKY54
1392,3847.I1L7S7,I1L7S7,I1L7S7_SOYBN
1393,3847.I1L7W8,I1L7W8,GSTF7
1394,3847.I1L803,I1L803,I1L803_SOYBN
1395,3847.I1L880,I1L880,I1L880_SOYBN
1396,3847.I1L8A8,I1L8A8,I1L8A8_SOYBN
1397,3847.I1L8B7,I1L8B7,I1L8B7_SOYBN
1398,3847.I1L8C6,I1L8C6,I1L8C6_SOYBN
1399,3847.I1L8D2,I1L8D2,I1L8D2_SOYBN
1400,3847.I1L8D5,I1L8D5,I1L8D5_SOYBN
1401,3847.I1L8F7,I1L8F7,I1L8F7_SOYBN
1402,3847.I1L8H1,I1L8H1,I1L8H1_SOYBN
1403,3847.I1L8H6,I1L8H6,I1L8H6_SOYBN
1404,3847.I1L8I1,I1L8I1,I1L8I1_SOYBN
1405,3847.I1L8M5,I1L8M5,I1L8M5_SOYBN
1406,3847.I1L8Q0,I1L8Q0,I1L8Q0_SOYBN
1407,3847.I1L8Q8,I1L8Q8,MYB118
1408,3847.I1L900,I1L900,I1L900_SOYBN
1409,3847.I1L9D8,I1L9D8,I1L9D8_SOYBN
1410,3847.I1L9T0,I1L9T0,I1L9T0_SOYBN
1411,3847.I1L9V1,I1L9V1,I1L9V1_SOYBN
1412,3847.I1L9V5,I1L9V5,I1L9V5_SOYBN
1413,3847.I1L9Z3,I1L9Z3,I1L9Z3_SOYBN
1414,3847.I1LAB6,I1LAB6,I1LAB6_SOYBN
1415,3847.I1LAE7,I1LAE7,I1LAE7_SOYBN
1416,3847.I1LAK2,I1LAK2,I1LAK2_SOYBN
1417,3847.I1LAY2,I1LAY2,I1LAY2_SOYBN
1418,3847.I1LAY5,I1LAY5,I1LAY5_SOYBN
1419,3847.I1LB09,I1LB09,GSK-3
1420,3847.I1LB36,I1LB36,I1LB36_SOYBN
1421,3847.I1LB56,I1LB56,I1LB56_SOYBN
1422,3847.I1LB71,I1LB71,I1LB71_SOYBN
1423,3847.I1LBE5,I1LBE5,I1LBE5_SOYBN
1424,3847.I1LBH1,I1LBH1,I1LBH1_SOYBN
1425,3847.I1LBL6,I1LBL6,I1LBL6_SOYBN
1426,3847.I1LBP0,I1LBP0,I1LBP0_SOYBN
1427,3847.I1LBS0,I1LBS0,I1LBS0_SOYBN
1428,3847.I1LC13,I1LC13,I1LC13_SOYBN
1429,3847.I1LC14,I1LC14,I1LC14_SOYBN
1430,3847.I1LC15,I1LC15,I1LC15_SOYBN
1431,3847.I1LC61,I1LC61,I1LC61_SOYBN
1432,3847.I1LC74,I1LC74,I1LC74_SOYBN
1433,3847.I1LCB7,I1LCB7,I1LCB7_SOYBN
1434,3847.I1LCB8,I1LCB8,I1LCB8_SOYBN
1435,3847.I1LCB9,I1LCB9,I1LCB9_SOYBN
1436,3847.I1LCH6,I1LCH6,GSTU42
1437,3847.I1LCI2,I1LCI2,I1LCI2_SOYBN
1438,3847.I1LCJ0,I1LCJ0,I1LCJ0_SOYBN
1439,3847.I1LCK5,I1LCK5,I1LCK5_SOYBN
1440,3847.I1LCS9,I1LCS9,I1LCS9_SOYBN
1441,3847.I1LCV3,I1LCV3,I1LCV3_SOYBN
1442,3847.I1LD68,I1LD68,I1LD68_SOYBN
1443,3847.I1LD80,I1LD80,I1LD80_SOYBN
1444,3847.I1LD82,I1LD82,I1LD82_SOYBN
1445,3847.I1LD98,I1LD98,SERK1
1446,3847.I1LDA8,I1LDA8,SNAC38
1447,3847.I1LDB9,I1LDB9,I1LDB9_SOYBN
1448,3847.I1LDE2,I1LDE2,I1LDE2_SOYBN
1449,3847.I1LDE7,I1LDE7,I1LDE7_SOYBN
1450,3847.I1LDL1,I1LDL1,WRKY2
1451,3847.I1LDV3,I1LDV3,I1LDV3_SOYBN
1452,3847.I1LDX5,I1LDX5,I1LDX5_SOYBN
1453,3847.I1LDY4,I1LDY4,I1LDY4_SOYBN
1454,3847.I1LDY7,I1LDY7,I1LDY7_SOYBN
1455,3847.I1LE59,I1LE59,I1LE59_SOYBN
1456,3847.I1LEI3,I1LEI3,I1LEI3_SOYBN
1457,3847.I1LEK1,I1LEK1,I1LEK1_SOYBN
1458,3847.I1LET0,I1LET0,I1LET0_SOYBN
1459,3847.I1LEW9,I1LEW9,COL22
1460,3847.I1LEX1,I1LEX1,I1LEX1_SOYBN
1461,3847.I1LF24,I1LF24,I1LF24_SOYBN
1462,3847.I1LF83,I1LF83,I1LF83_SOYBN
1463,3847.I1LF91,I1LF91,I1LF91_SOYBN
1464,3847.I1LFD6,I1LFD6,DHAR1
1465,3847.I1LFJ6,I1LFJ6,I1LFJ6_SOYBN
1466,3847.I1LFL9,I1LFL9,I1LFL9_SOYBN
1467,3847.I1LFM1,I1LFM1,I1LFM1_SOYBN
1468,3847.I1LFT2,I1LFT2,I1LFT2_SOYBN
1469,3847.I1LG16,I1LG16,I1LG16_SOYBN
1470,3847.I1LG72,I1LG72,I1LG72_SOYBN
1471,3847.I1LG73,I1LG73,I1LG73_SOYBN
1472,3847.I1LG95,I1LG95,AP2-9
1473,3847.I1LGA6,I1LGA6,I1LGA6_SOYBN
1474,3847.I1LGK4,I1LGK4,I1LGK4_SOYBN
1475,3847.I1LGL8,I1LGL8,I1LGL8_SOYBN
1476,3847.I1LGS4,I1LGS4,I1LGS4_SOYBN
1477,3847.I1LGT2,I1LGT2,I1LGT2_SOYBN
1478,3847.I1LGT5,I1LGT5,I1LGT5_SOYBN
1479,3847.I1LGW3,I1LGW3,I1LGW3_SOYBN
1480,3847.I1LH16,I1LH16,I1LH16_SOYBN
1481,3847.I1LH23,I1LH23,I1LH23_SOYBN
1482,3847.I1LH80,I1LH80,I1LH80_SOYBN
1483,3847.I1LHB2,I1LHB2,WRKY14
1484,3847.I1LHD5,I1LHD5,I1LHD5_SOYBN
1485,3847.I1LHD9,I1LHD9,I1LHD9_SOYBN
1486,3847.I1LHE1,I1LHE1,I1LHE1_SOYBN
1487,3847.I1LHG8,I1LHG8,I1LHG8_SOYBN
1488,3847.I1LHH0,I1LHH0,I1LHH0_SOYBN
1489,3847.I1LHP8,I1LHP8,I1LHP8_SOYBN
1490,3847.I1LHP9,I1LHP9,I1LHP9_SOYBN
1491,3847.I1LHQ0,I1LHQ0,I1LHQ0_SOYBN
1492,3847.I1LHQ1,I1LHQ1,I1LHQ1_SOYBN
1493,3847.I1LHQ2,I1LHQ2,I1LHQ2_SOYBN
1494,3847.I1LHQ3,I1LHQ3,I1LHQ3_SOYBN
1495,3847.I1LHS7,I1LHS7,I1LHS7_SOYBN
1496,3847.I1LHY4,I1LHY4,I1LHY4_SOYBN
1497,3847.I1LHZ9,I1LHZ9,I1LHZ9_SOYBN
1498,3847.I1LI29,I1LI29,I1LI29_SOYBN
1499,3847.I1LIA4,I1LIA4,I1LIA4_SOYBN
1500,3847.I1LIB8,I1LIB8,I1LIB8_SOYBN
1501,3847.I1LID0,I1LID0,I1LID0_SOYBN
1502,3847.I1LIE8,I1LIE8,I1LIE8_SOYBN
1503,3847.I1LII3,I1LII3,I1LII3_SOYBN
1504,3847.I1LIN3,I1LIN3,I1LIN3_SOYBN
1505,3847.I1LIQ0,I1LIQ0,I1LIQ0_SOYBN
1506,3847.I1LJD9,I1LJD9,I1LJD9_SOYBN
1507,3847.I1LJF7,I1LJF7,STP
1508,3847.I1LJT5,I1LJT5,I1LJT5_SOYBN
1509,3847.I1LJW2,I1LJW2,I1LJW2_SOYBN
1510,3847.I1LJZ0,I1LJZ0,GMLUXC
1511,3847.I1LK97,I1LK97,GLYMA_U034300
1512,3847.I1LKA0,I1LKA0,GLYMA_U034700
1513,3847.I1LKM2,I1LKM2,I1LKM2_SOYBN
1514,3847.I1LKU5,I1LKU5,I1LKU5_SOYBN
1515,3847.I1LKZ5,I1LKZ5,I1LKZ5_SOYBN
1516,3847.I1LLA6,I1LLA6,I1LLA6_SOYBN
1517,3847.I1LLF5,I1LLF5,I1LLF5_SOYBN
1518,3847.I1LLH0,I1LLH0,I1LLH0_SOYBN
1519,3847.I1LLV4,I1LLV4,I1LLV4_SOYBN
1520,3847.I1LM81,I1LM81,I1LM81_SOYBN
1521,3847.I1LMA1,I1LMA1,I1LMA1_SOYBN
1522,3847.I1LME2,I1LME2,I1LME2_SOYBN
1523,3847.I1LMF7,I1LMF7,I1LMF7_SOYBN
1524,3847.I1LMH6,I1LMH6,I1LMH6_SOYBN
1525,3847.I1LMT1,I1LMT1,I1LMT1_SOYBN
1526,3847.I1LN10,I1LN10,I1LN10_SOYBN
1527,3847.I1LN37,I1LN37,I1LN37_SOYBN
1528,3847.I1LN45,I1LN45,I1LN45_SOYBN
1529,3847.I1LNJ4,I1LNJ4,I1LNJ4_SOYBN
1530,3847.I1LNP8,I1LNP8,I1LNP8_SOYBN
1531,3847.I1LNU1,I1LNU1,I1LNU1_SOYBN
1532,3847.I1LNX7,I1LNX7,I1LNX7_SOYBN
1533,3847.I1LNX8,I1LNX8,I1LNX8_SOYBN
1534,3847.I1LP31,I1LP31,I1LP31_SOYBN
1535,3847.I1LP81,I1LP81,I1LP81_SOYBN
1536,3847.I1LPG2,I1LPG2,I1LPG2_SOYBN
1537,3847.I1LPG7,I1LPG7,I1LPG7_SOYBN
1538,3847.I1LPX2,I1LPX2,I1LPX2_SOYBN
1539,3847.I1LPX4,I1LPX4,I1LPX4_SOYBN
1540,3847.I1LQ29,I1LQ29,I1LQ29_SOYBN
1541,3847.I1LQH9,I1LQH9,I1LQH9_SOYBN
1542,3847.I1LQM5,I1LQM5,I1LQM5_SOYBN
1543,3847.I1LR10,I1LR10,I1LR10_SOYBN
1544,3847.I1LR16,I1LR16,I1LR16_SOYBN
1545,3847.I1LR21,I1LR21,I1LR21_SOYBN
1546,3847.I1LR92,I1LR92,I1LR92_SOYBN
1547,3847.I1LRD3,I1LRD3,I1LRD3_SOYBN
1548,3847.I1LRE1,I1LRE1,I1LRE1_SOYBN
1549,3847.I1LRG6,I1LRG6,GMPHR20
1550,3847.I1LRL0,I1LRL0,I1LRL0_SOYBN
1551,3847.I1LRN9,I1LRN9,I1LRN9_SOYBN
1552,3847.I1LRP0,I1LRP0,I1LRP0_SOYBN
1553,3847.I1LS00,I1LS00,I1LS00_SOYBN
1554,3847.I1LS03,I1LS03,I1LS03_SOYBN
1555,3847.I1LS39,I1LS39,I1LS39_SOYBN
1556,3847.I1LS62,I1LS62,I1LS62_SOYBN
1557,3847.I1LS71,I1LS71,I1LS71_SOYBN
1558,3847.I1LS89,I1LS89,I1LS89_SOYBN
1559,3847.I1LSB4,I1LSB4,I1LSB4_SOYBN
1560,3847.I1LSH6,I1LSH6,I1LSH6_SOYBN
1561,3847.I1LSN4,I1LSN4,I1LSN4_SOYBN
1562,3847.I1LSN9,I1LSN9,I1LSN9_SOYBN
1563,3847.I1LSR5,I1LSR5,I1LSR5_SOYBN
1564,3847.I1LSR6,I1LSR6,I1LSR6_SOYBN
1565,3847.I1LSR9,I1LSR9,I1LSR9_SOYBN
1566,3847.I1LSS7,I1LSS7,I1LSS7_SOYBN
1567,3847.I1LSW7,I1LSW7,I1LSW7_SOYBN
1568,3847.I1LSX3,I1LSX3,I1LSX3_SOYBN
1569,3847.I1LSX8,I1LSX8,I1LSX8_SOYBN
1570,3847.I1LSY1,I1LSY1,I1LSY1_SOYBN
1571,3847.I1LSY2,I1LSY2,I1LSY2_SOYBN
1572,3847.I1LSY4,I1LSY4,I1LSY4_SOYBN
1573,3847.I1LSZ6,I1LSZ6,I1LSZ6_SOYBN
1574,3847.I1LT43,I1LT43,WRKY44
1575,3847.I1LT79,I1LT79,GLYMA_U024900
1576,3847.I1LT96,I1LT96,I1LT96_SOYBN
1577,3847.I1LTE3,I1LTE3,I1LTE3_SOYBN
1578,3847.I1LTF5,I1LTF5,I1LTF5_SOYBN
1579,3847.I1LTF6,I1LTF6,I1LTF6_SOYBN
1580,3847.I1LTJ1,I1LTJ1,I1LTJ1_SOYBN
1581,3847.I1LTN4,I1LTN4,I1LTN4_SOYBN
1582,3847.I1LTN7,I1LTN7,ZFP3
1583,3847.I1LTS5,I1LTS5,I1LTS5_SOYBN
1584,3847.I1LTV8,I1LTV8,GMPHR21
1585,3847.I1LU97,I1LU97,I1LU97_SOYBN
1586,3847.I1LUF4,I1LUF4,DREB5
1587,3847.I1LUH4,I1LUH4,I1LUH4_SOYBN
1588,3847.I1LUH8,I1LUH8,I1LUH8_SOYBN
1589,3847.I1LUI9,I1LUI9,I1LUI9_SOYBN
1590,3847.I1LUJ1,I1LUJ1,I1LUJ1_SOYBN
1591,3847.I1LUN7,I1LUN7,I1LUN7_SOYBN
1592,3847.I1LUP0,I1LUP0,I1LUP0_SOYBN
1593,3847.I1LUP5,I1LUP5,WRKY16
1594,3847.I1LUS0,I1LUS0,I1LUS0_SOYBN
1595,3847.I1LUT6,I1LUT6,I1LUT6_SOYBN
1596,3847.I1LVE9,I1LVE9,I1LVE9_SOYBN
1597,3847.I1LVI3,I1LVI3,I1LVI3_SOYBN
1598,3847.I1LVK6,I1LVK6,I1LVK6_SOYBN
1599,3847.I1LVK7,I1LVK7,GMWRKY13
1600,3847.I1LVQ4,I1LVQ4,I1LVQ4_SOYBN
1601,3847.I1LVU0,I1LVU0,I1LVU0_SOYBN
1602,3847.I1LVZ1,I1LVZ1,I1LVZ1_SOYBN
1603,3847.I1LVZ7,I1LVZ7,I1LVZ7_SOYBN
1604,3847.I1LWR1,I1LWR1,I1LWR1_SOYBN
1605,3847.I1LWS6,I1LWS6,I1LWS6_SOYBN
1606,3847.I1LWY3,I1LWY3,I1LWY3_SOYBN
1607,3847.I1LX81,I1LX81,I1LX81_SOYBN
1608,3847.I1LX91,I1LX91,I1LX91_SOYBN
1609,3847.I1LXA5,I1LXA5,I1LXA5_SOYBN
1610,3847.I1LXE8,I1LXE8,I1LXE8_SOYBN
1611,3847.I1LXV3,I1LXV3,I1LXV3_SOYBN
1612,3847.I1LXW2,I1LXW2,I1LXW2_SOYBN
1613,3847.I1LXW3,I1LXW3,I1LXW3_SOYBN
1614,3847.I1LY26,I1LY26,I1LY26_SOYBN
1615,3847.I1LY46,I1LY46,I1LY46_SOYBN
1616,3847.I1LY77,I1LY77,I1LY77_SOYBN
1617,3847.I1LY83,I1LY83,I1LY83_SOYBN
1618,3847.I1LYA3,I1LYA3,I1LYA3_SOYBN
1619,3847.I1LYE3,I1LYE3,I1LYE3_SOYBN
1620,3847.I1LYG0,I1LYG0,I1LYG0_SOYBN
1621,3847.I1LYJ2,I1LYJ2,I1LYJ2_SOYBN
1622,3847.I1LYJ3,I1LYJ3,I1LYJ3_SOYBN
1623,3847.I1LYJ4,I1LYJ4,I1LYJ4_SOYBN
1624,3847.I1LYJ6,I1LYJ6,I1LYJ6_SOYBN
1625,3847.I1LYM5,I1LYM5,I1LYM5_SOYBN
1626,3847.I1LYP4,I1LYP4,I1LYP4_SOYBN
1627,3847.I1LYQ3,I1LYQ3,I1LYQ3_SOYBN
1628,3847.I1LYR2,I1LYR2,I1LYR2_SOYBN
1629,3847.I1LYR7,I1LYR7,I1LYR7_SOYBN
1630,3847.I1LYW3,I1LYW3,I1LYW3_SOYBN
1631,3847.I1LYZ1,I1LYZ1,I1LYZ1_SOYBN
1632,3847.I1LYZ2,I1LYZ2,I1LYZ2_SOYBN
1633,3847.I1LYZ9,I1LYZ9,I1LYZ9_SOYBN
1634,3847.I1LZ65,I1LZ65,I1LZ65_SOYBN
1635,3847.I1LZG3,I1LZG3,I1LZG3_SOYBN
1636,3847.I1LZN1,I1LZN1,I1LZN1_SOYBN
1637,3847.I1LZQ4,I1LZQ4,I1LZQ4_SOYBN
1638,3847.I1LZS5,I1LZS5,I1LZS5_SOYBN
1639,3847.I1LZX1,I1LZX1,I1LZX1_SOYBN
1640,3847.I1LZX9,I1LZX9,I1LZX9_SOYBN
1641,3847.I1M066,I1M066,I1M066_SOYBN
1642,3847.I1M0B8,I1M0B8,I1M0B8_SOYBN
1643,3847.I1M0C5,I1M0C5,I1M0C5_SOYBN
1644,3847.I1M0Y0,I1M0Y0,I1M0Y0_SOYBN
1645,3847.I1M142,I1M142,I1M142_SOYBN
1646,3847.I1M146,I1M146,I1M146_SOYBN
1647,3847.I1M1A1,I1M1A1,I1M1A1_SOYBN
1648,3847.I1M1S3,I1M1S3,BIN2
1649,3847.I1M1S7,I1M1S7,I1M1S7_SOYBN
1650,3847.I1M1X7,I1M1X7,I1M1X7_SOYBN
1651,3847.I1M1Z1,I1M1Z1,I1M1Z1_SOYBN
1652,3847.I1M280,I1M280,I1M280_SOYBN
1653,3847.I1M2D6,I1M2D6,I1M2D6_SOYBN
1654,3847.I1M2E5,I1M2E5,I1M2E5_SOYBN
1655,3847.I1M2E7,I1M2E7,I1M2E7_SOYBN
1656,3847.I1M2E9,I1M2E9,I1M2E9_SOYBN
1657,3847.I1M2F0,I1M2F0,I1M2F0_SOYBN
1658,3847.I1M2H1,I1M2H1,I1M2H1_SOYBN
1659,3847.I1M2H3,I1M2H3,I1M2H3_SOYBN
1660,3847.I1M2I7,I1M2I7,I1M2I7_SOYBN
1661,3847.I1M2I9,I1M2I9,I1M2I9_SOYBN
1662,3847.I1M2M2,I1M2M2,I1M2M2_SOYBN
1663,3847.I1M3B9,I1M3B9,SNAC49
1664,3847.I1M3F1,I1M3F1,I1M3F1_SOYBN
1665,3847.I1M3H5,I1M3H5,I1M3H5_SOYBN
1666,3847.I1M3H9,I1M3H9,I1M3H9_SOYBN
1667,3847.I1M3K3,I1M3K3,WRKY52
1668,3847.I1M3P7,I1M3P7,I1M3P7_SOYBN
1669,3847.I1M3P9,I1M3P9,I1M3P9_SOYBN
1670,3847.I1M3U4,I1M3U4,I1M3U4_SOYBN
1671,3847.I1M411,I1M411,I1M411_SOYBN
1672,3847.I1M456,I1M456,WRKY36
1673,3847.I1M465,I1M465,I1M465_SOYBN
1674,3847.I1M4G2,I1M4G2,I1M4G2_SOYBN
1675,3847.I1M4G4,I1M4G4,I1M4G4_SOYBN
1676,3847.I1M4L5,I1M4L5,I1M4L5_SOYBN
1677,3847.I1M4Q1,I1M4Q1,I1M4Q1_SOYBN
1678,3847.I1M4Q5,I1M4Q5,I1M4Q5_SOYBN
1679,3847.I1M507,I1M507,I1M507_SOYBN
1680,3847.I1M525,I1M525,I1M525_SOYBN
1681,3847.I1M528,I1M528,I1M528_SOYBN
1682,3847.I1M5C5,I1M5C5,I1M5C5_SOYBN
1683,3847.I1M5H7,I1M5H7,I1M5H7_SOYBN
1684,3847.I1M5K9,I1M5K9,I1M5K9_SOYBN
1685,3847.I1M5P5,I1M5P5,I1M5P5_SOYBN
1686,3847.I1M5T8,I1M5T8,I1M5T8_SOYBN
1687,3847.I1M5U0,I1M5U0,I1M5U0_SOYBN
1688,3847.I1M5U7,I1M5U7,I1M5U7_SOYBN
1689,3847.I1M5X6,I1M5X6,I1M5X6_SOYBN
